V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.00000e+01 2.13868e-05 4.1 5.216293E-06 4.752622E+00 9.111111E+05
1.00000e+01 2.13682e-05 4.1 5.211756E-06 4.748489E+00 9.111111E+05
1.00000e+01 2.13804e-05 4.1 5.214732E-06 4.7512E+00 9.111111E+05
1.00000e+01 2.13267e-05 4.1 5.201634E-06 4.739267E+00 9.111111E+05
1.00000e+01 2.12946e-05 4.1 5.193805E-06 4.732133E+00 9.111111E+05
1.00000e+01 2.12876e-05 4.1 5.192098E-06 4.730578E+00 9.111111E+05
1.00000e+01 2.12833e-05 4.1 5.191049E-06 4.729622E+00 9.111111E+05
1.00000e+01 2.13012e-05 4.1 5.195415E-06 4.7336E+00 9.111111E+05
1.00000e+01 2.12786e-05 4.1 5.189902E-06 4.728578E+00 9.111111E+05
1.00000e+01 2.12640e-05 4.1 5.186341E-06 4.725333E+00 9.111111E+05
1.00000e+01 2.12506e-05 4.1 5.183073E-06 4.722356E+00 9.111111E+05
1.00000e+01 2.12309e-05 4.1 5.178268E-06 4.717978E+00 9.111111E+05
1.00000e+01 2.12667e-05 4.1 5.187E-06 4.725933E+00 9.111111E+05
1.00000e+01 2.12379e-05 4.1 5.179976E-06 4.719533E+00 9.111111E+05
1.00000e+01 2.12553e-05 4.1 5.18422E-06 4.7234E+00 9.111111E+05
1.00000e+01 2.12508e-05 4.1 5.183122E-06 4.7224E+00 9.111111E+05
1.00000e+01 2.12096e-05 4.1 5.173073E-06 4.713244E+00 9.111111E+05
1.00000e+01 2.12170e-05 4.1 5.174878E-06 4.714889E+00 9.111111E+05
1.00000e+01 2.12252e-05 4.1 5.176878E-06 4.716711E+00 9.111111E+05
1.00000e+01 2.12113e-05 4.1 5.173488E-06 4.713622E+00 9.111111E+05
1.00000e+01 2.11871e-05 4.1 5.167585E-06 4.708244E+00 9.111111E+05
1.00000e+01 2.11436e-05 4.1 5.156976E-06 4.698578E+00 9.111111E+05
1.00000e+01 2.11678e-05 4.1 5.162878E-06 4.703956E+00 9.111111E+05
